index,movieId,title,genre
1181,1198,Raiders of the Lost Ark (1981),Action|Adventure
1182,1199,Brazil (1985),Sci-Fi
1183,1200,Aliens (1986),Action|Sci-Fi|Thriller|War
1184,1201,"Good, The Bad and The Ugly, The (1966)",Action|Western
1185,1202,Withnail and I (1987),Comedy
1186,1203,12 Angry Men (1957),Drama
1187,1204,Lawrence of Arabia (1962),Adventure|War
1188,1205,Transformers,
1189,1206,"Clockwork Orange, A (1971)",Sci-Fi
1190,1207,To Kill a Mockingbird (1962),Drama
1191,1208,Apocalypse Now (1979),Drama|War
1192,1209,Once Upon a Time in the West (1969),Western
1193,1210,Star Wars,
1194,1211,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Romance
1195,1212,"Third Man, The (1949)",Mystery|Thriller
1196,1213,GoodFellas (1990),Crime|Drama
1197,1214,Alien (1979),Action|Horror|Sci-Fi|Thriller
1198,1215,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi
1199,1216,"Big Blue, The (Le Grand Bleu) (1988)",Adventure|Romance
1200,1217,Ran (1985),Drama|War
1201,1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Thriller
1202,1219,Psycho (1960),Horror|Thriller
1203,1220,"Blues Brothers, The (1980)",Action|Comedy|Musical
1204,1221,Godfather,
1205,1222,Full Metal Jacket (1987),Action|Drama|War
1206,1223,"Grand Day Out, A (1992)",Animation|Comedy
1207,1224,Henry V (1989),Drama|War
1208,1225,Amadeus (1984),Drama
1209,1226,"Quiet Man, The (1952)",Comedy|Romance
1210,1227,Once Upon a Time in America (1984),Crime|Drama|Thriller
1211,1228,Raging Bull (1980),Drama
1212,1230,Annie Hall (1977),Comedy|Romance
1213,1231,"Right Stuff, The (1983)",Drama
1214,1232,Stalker (1979),Mystery|Sci-Fi
1215,1233,"Boat, The (Das Boot) (1981)",Action|Drama|War
1216,1234,"Sting, The (1973)",Comedy|Crime
1217,1235,Harold and Maude (1971),Comedy
1218,1236,Trust (1990),Comedy|Drama
1219,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
1220,1238,Local Hero (1983),Comedy
1221,1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller
1222,1241,Braindead (1992),Comedy|Horror
1223,1242,Glory (1989),Action|Drama|War
1224,1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
1225,1244,Manhattan (1979),Comedy|Drama|Romance
1226,1245,Miller's Crossing (1990),Drama
1227,1246,Dead Poets Society (1989),Drama
1228,1247,"Graduate, The (1967)",Drama|Romance
1229,1248,Touch of Evil (1958),Crime|Film-Noir|Thriller
1230,1249,Nikita (La Femme Nikita) (1990),Thriller
1231,1250,"Bridge on the River Kwai, The (1957)",Drama|War
1232,1251,8 1/2 (1963),Drama
1233,1252,Chinatown (1974),Film-Noir|Mystery|Thriller
1234,1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi
1235,1254,"Treasure of the Sierra Madre, The (1948)",Adventure
1236,1255,Bad Taste (1987),Comedy|Horror
1237,1256,Duck Soup (1933),Comedy|War
1238,1257,Better Off Dead... (1985),Comedy
1239,1258,"Shining, The (1980)",Horror
1240,1259,Stand by Me (1986),Adventure|Comedy|Drama
1241,1260,M (1931),Crime|Film-Noir|Thriller
1242,1261,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror
1243,1262,"Great Escape, The (1963)",Adventure|War
1244,1263,"Deer Hunter, The (1978)",Drama|War
1245,1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller
1246,1265,Groundhog Day (1993),Comedy|Romance
1247,1266,Unforgiven (1992),Western
1248,1267,"Manchurian Candidate, The (1962)",Film-Noir|Thriller
1249,1268,Pump Up the Volume (1990),Drama
1250,1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
1251,1270,Back to the Future (1985),Comedy|Sci-Fi
1252,1271,Fried Green Tomatoes (1991),Drama
1253,1272,Patton (1970),Drama|War
1254,1273,Down by Law (1986),Comedy|Drama
1255,1274,Akira (1988),Adventure|Animation|Sci-Fi|Thriller
1256,1275,Highlander (1986),Action|Adventure
1257,1276,Cool Hand Luke (1967),Comedy|Drama
1258,1277,Cyrano de Bergerac (1990),Action|Drama|Romance
1259,1278,Young Frankenstein (1974),Comedy|Horror
1260,1279,Night on Earth (1991),Comedy|Drama
1261,1280,Raise the Red Lantern (1991),Drama
1262,1281,"Great Dictator, The (1940)",Comedy
1263,1282,Fantasia (1940),Animation|Children's|Musical
1264,1283,High Noon (1952),Western
1265,1284,"Big Sleep, The (1946)",Film-Noir|Mystery
1266,1285,Heathers (1989),Comedy
1267,1286,Somewhere in Time (1980),Drama|Romance
1268,1287,Ben-Hur (1959),Action|Adventure|Drama
1269,1288,This Is Spinal Tap (1984),Comedy|Drama|Musical
1270,1289,Koyaanisqatsi (1983),Documentary|War
1271,1290,Some Kind of Wonderful (1987),Drama|Romance
1272,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure
1273,1292,Being There (1979),Comedy
1274,1293,Gandhi (1982),Drama
1275,1294,M*A*S*H (1970),Comedy|War
1276,1295,"Unbearable Lightness of Being, The (1988)",Drama
1277,1296,"Room with a View, A (1986)",Drama|Romance
1278,1297,Real Genius (1985),Comedy
1279,1298,Pink Floyd - The Wall (1982),Drama|Musical|War
1280,1299,"Killing Fields, The (1984)",Drama|War
1281,1300,My Life as a Dog (Mitt liv som hund) (1985),Drama
1282,1301,Forbidden Planet (1956),Sci-Fi
1283,1302,Field of Dreams (1989),Drama
1284,1303,"Man Who Would Be King, The (1975)",Adventure
1285,1304,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western
1286,1305,"Paris, Texas (1984)",Drama
1287,1306,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi
1288,1307,When Harry Met Sally... (1989),Comedy|Romance
1289,1308,I Shot a Man in Vegas (1995),Comedy
1290,1309,Parallel Sons (1995),Drama|Romance
1291,1310,Hype! (1996),Documentary
1292,1311,Santa with Muscles (1996),Comedy
1293,1312,Female Perversions (1996),Drama
1294,1313,Mad Dog Time (1996),Crime
1295,1314,Breathing Room (1996),Romance
1296,1315,Paris Was a Woman (1995),Documentary
1297,1316,Anna (1996),Drama
1298,1317,I'm Not Rappaport (1996),Comedy
1299,1318,Blue Juice (1995),Comedy|Drama
1300,1319,Kids of Survival (1993),Documentary
1301,1320,Alien³ (1992),Action|Horror|Sci-Fi|Thriller
1302,1321,"American Werewolf in London, An (1981)",Horror
1303,1322,Amityville 1992,
1304,1323,Amityville 3-D (1983),Horror
1305,1324,Amityville,
1306,1325,Amityville,
1307,1326,Amityville II,
1308,1327,"Amityville Horror, The (1979)",Horror
1309,1328,"Amityville Curse, The (1990)",Horror
1310,1329,Blood For Dracula (Andy Warhol's Dracula) (1974),Horror
1311,1330,April Fool's Day (1986),Comedy|Horror
1312,1331,Audrey Rose (1977),Horror
1313,1332,"Believers, The (1987)",Horror|Thriller
1314,1333,"Birds, The (1963)",Horror
1315,1334,"Blob, The (1958)",Horror|Sci-Fi
1316,1335,Blood Beach (1981),Action|Horror
1317,1336,Body Parts (1991),Horror
1318,1337,"Body Snatcher, The (1945)",Horror
1319,1339,Bram Stoker's Dracula (1992),Horror|Romance
1320,1340,Bride of Frankenstein (1935),Horror
1321,1341,Burnt Offerings (1976),Horror
1322,1342,Candyman (1992),Horror
1323,1343,Cape Fear (1991),Thriller
1324,1344,Cape Fear (1962),Film-Noir|Thriller
1325,1345,Carrie (1976),Horror
1326,1346,Cat People (1982),Horror
1327,1347,"Nightmare on Elm Street, A (1984)",Horror
1328,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror
1329,1349,Nosferatu a Venezia (1986),Horror
1330,1350,"Omen, The (1976)",Horror
1331,1351,Blood & Wine (1997),Drama
1332,1352,Albino Alligator (1996),Crime|Thriller
1333,1353,"Mirror Has Two Faces, The (1996)",Comedy|Romance
1334,1354,Breaking the Waves (1996),Drama
1335,1355,Nightwatch (1997),Horror|Thriller
1336,1356,Star Trek,
1337,1357,Shine (1996),Drama|Romance
1338,1358,Sling Blade (1996),Drama|Thriller
1339,1359,Jingle All the Way (1996),Adventure|Children's|Comedy
1340,1360,Identification of a Woman (Identificazione di una donna) (1982),Drama
1341,1361,Paradise Lost,
1342,1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
1343,1363,"Preacher's Wife, The (1996)",Drama
1344,1364,Zero Kelvin (Kjærlighetens kjøtere) (1995),Action
1345,1365,Ridicule (1996),Drama
1346,1366,"Crucible, The (1996)",Drama
1347,1367,101 Dalmatians (1996),Children's|Comedy
1348,1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",Drama
1349,1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller
1350,1370,Die Hard 2 (1990),Action|Thriller
1351,1371,Star Trek,
1352,1372,Star Trek VI,
1353,1373,Star Trek V,
1354,1374,Star Trek,
1355,1375,Star Trek III,
1356,1376,Star Trek IV,
1357,1377,Batman Returns (1992),Action|Adventure|Comedy|Crime
1358,1378,Young Guns (1988),Action|Comedy|Western
1359,1379,Young Guns II (1990),Action|Comedy|Western
1360,1380,Grease (1978),Comedy|Musical|Romance
1361,1381,Grease 2 (1982),Comedy|Musical|Romance
1362,1382,Marked for Death (1990),Action|Drama
1363,1383,Adrenalin,
1364,1384,"Substance of Fire, The (1996)",Drama
1365,1385,Under Siege (1992),Action
1366,1386,Terror in a Texas Town (1958),Western
1367,1387,Jaws (1975),Action|Horror
1368,1388,Jaws 2 (1978),Action|Horror
1369,1389,Jaws 3-D (1983),Action|Horror
1370,1390,My Fellow Americans (1996),Comedy
1371,1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War
1372,1392,Citizen Ruth (1996),Comedy|Drama
1373,1393,Jerry Maguire (1996),Drama|Romance
1374,1394,Raising Arizona (1987),Comedy
1375,1395,Tin Men (1987),Comedy|Drama
1376,1396,Sneakers (1992),Crime|Drama|Sci-Fi
1377,1397,Bastard Out of Carolina (1996),Drama
1378,1398,In Love and War (1996),Romance|War
1379,1399,Marvin's Room (1996),Drama
1380,1400,Somebody is Waiting (1996),Drama
1381,1401,Ghosts of Mississippi (1996),Drama
1382,1404,Night Falls on Manhattan (1997),Crime|Drama
1383,1405,Beavis and Butt-head Do America (1996),Animation|Comedy
1384,1406,"Cérémonie, La (1995)",Drama
1385,1407,Scream (1996),Horror|Thriller
1386,1408,"Last of the Mohicans, The (1992)",Action|Romance|War
1387,1409,Michael (1996),Comedy|Romance
1388,1410,"Evening Star, The (1996)",Comedy|Drama
1389,1411,Hamlet (1996),Drama
1390,1412,Some Mother's Son (1996),Drama
1391,1413,"Whole Wide World, The (1996)",Drama
1392,1414,Mother (1996),Comedy
1393,1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance
1394,1416,Evita (1996),Drama|Musical
1395,1417,"Portrait of a Lady, The (1996)",Drama
1396,1419,Walkabout (1971),Drama
1397,1420,Message to Love,
1398,1421,Grateful Dead (1995),Documentary
1399,1422,Murder at 1600 (1997),Mystery|Thriller
1400,1423,Hearts and Minds (1996),Drama
1401,1424,Inside (1996),Action
1402,1425,Fierce Creatures (1997),Comedy
1403,1426,Zeus and Roxanne (1997),Children's
1404,1427,Turbulence (1997),Thriller
1405,1428,Angel Baby (1995),Drama
1406,1429,Jackie Chan's First Strike (1996),Action
1407,1430,Underworld (1997),Thriller
1408,1431,Beverly Hills Ninja (1997),Action|Comedy
1409,1432,Metro (1997),Action
1410,1433,"Machine, The (1994)",Comedy|Horror
1411,1434,"Stranger, The (1994)",Action
1412,1436,Falling in Love Again (1980),Comedy
1413,1437,"Cement Garden, The (1993)",Drama
1414,1438,Dante's Peak (1997),Action|Thriller
1415,1439,Meet Wally Sparks (1997),Comedy
1416,1440,Amos & Andrew (1993),Comedy
1417,1441,Benny & Joon (1993),Comedy|Romance
1418,1442,Prefontaine (1997),Drama
1419,1443,"Tickle in the Heart, A (1996)",Documentary
1420,1444,Guantanamera (1994),Comedy
1421,1445,McHale's Navy (1997),Comedy|War
1422,1446,Kolya (1996),Comedy
1423,1447,Gridlock'd (1997),Crime
1424,1448,Fire on the Mountain (1996),Documentary
1425,1449,Waiting for Guffman (1996),Comedy
1426,1450,Prisoner of the Mountains (Kavkazsky Plennik) (1996),War
1427,1453,"Beautician and the Beast, The (1997)",Comedy|Romance
1428,1454,SubUrbia (1997),Comedy
1429,1455,Hotel de Love (1996),Comedy|Romance
1430,1456,"Pest, The (1997)",Comedy
1431,1457,Fools Rush In (1997),Comedy|Romance
1432,1458,Touch (1997),Romance
1433,1459,Absolute Power (1997),Mystery|Thriller
1434,1460,That Darn Cat! (1997),Children's|Comedy|Mystery
1435,1461,Vegas Vacation (1997),Comedy
1436,1462,Unforgotten,
1437,1463,That Old Feeling (1997),Comedy|Romance
1438,1464,Lost Highway (1997),Mystery
1439,1465,Rosewood (1997),Drama
1440,1466,Donnie Brasco (1997),Crime|Drama
1441,1467,Salut cousin! (1996),Comedy|Drama
1442,1468,Booty Call (1997),Comedy|Romance
1443,1470,Rhyme & Reason (1997),Documentary
1444,1471,Boys Life 2 (1997),Drama
1445,1472,City of Industry (1997),Crime|Thriller
1446,1473,Best Men (1997),Action|Comedy|Crime|Drama
1447,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy
1448,1475,Kama Sutra,
1449,1476,Private Parts (1997),Comedy|Drama
1450,1477,Love Jones (1997),Romance
1451,1479,"Saint, The (1997)",Action|Romance|Thriller
1452,1480,Smilla's Sense of Snow (1997),Action|Drama|Thriller
1453,1482,"Van, The (1996)",Comedy|Drama
1454,1483,Crash (1996),Drama|Thriller
1455,1484,"Daytrippers, The (1996)",Mystery
1456,1485,Liar Liar (1997),Comedy
1457,1486,"Quiet Room, The (1996)",Drama
1458,1487,Selena (1997),Drama|Musical
1459,1488,"Devil's Own, The (1997)",Action|Drama|Thriller|War
1460,1489,Cats Don't Dance (1997),Animation|Children's|Musical
1461,1490,B*A*P*S (1997),Comedy
1462,1493,Love and Other Catastrophes (1996),Romance
1463,1494,"Sixth Man, The (1997)",Comedy
1464,1495,Turbo,
1465,1496,Anna Karenina (1997),Drama|Romance
1466,1497,Double Team (1997),Action
1467,1498,Inventing the Abbotts (1997),Drama|Romance
1468,1499,Anaconda (1997),Action|Adventure|Thriller
1469,1500,Grosse Pointe Blank (1997),Comedy|Crime
1470,1501,Keys to Tulsa (1997),Crime
1471,1502,Kissed (1996),Romance
1472,1503,8 Heads in a Duffel Bag (1997),Comedy
1473,1504,Hollow Reed (1996),Drama
1474,1507,Paradise Road (1997),Drama|War
1475,1508,Traveller (1997),Drama
1476,1509,All Over Me (1997),Drama
1477,1510,"Brother's Kiss, A (1997)",Drama
1478,1511,A Chef in Love (1996),Comedy
1479,1513,Romy and Michele's High School Reunion (1997),Comedy
1480,1514,Temptress Moon (Feng Yue) (1996),Romance
1481,1515,Volcano (1997),Drama|Thriller
1482,1516,Children of the Revolution (1996),Comedy
1483,1517,Austin Powers,
1484,1518,Breakdown (1997),Action|Thriller
1485,1519,Broken English (1996),Drama
1486,1520,Commandments (1997),Romance
1487,1522,Ripe (1996),Drama
1488,1523,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance
1489,1524,"Turning, The (1992)",Drama
1490,1525,Warriors of Virtue (1997),Action|Adventure|Children's|Fantasy
1491,1526,Fathers' Day (1997),Comedy
1492,1527,"Fifth Element, The (1997)",Action|Sci-Fi
1493,1528,Intimate Relations (1996),Comedy
1494,1529,Nowhere (1997),Drama
1495,1531,Losing Chase (1996),Drama
1496,1532,Sprung (1997),Comedy
1497,1533,"Promise, The (La Promesse) (1996)",Drama
1498,1534,"Bonheur, Le (1965)",Drama
1499,1535,Love! Valour! Compassion! (1997),Drama|Romance
1500,1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy
1501,1538,Second Jungle Book,
1502,1539,Twin Town (1997),Comedy|Crime
1503,1541,Addicted to Love (1997),Comedy|Romance
1504,1542,Brassed Off (1996),Comedy|Drama|Romance
1505,1543,"Designated Mourner, The (1997)",Drama
1506,1544,Lost World,
1507,1545,Ponette (1996),Drama
1508,1546,Schizopolis (1996),Comedy
1509,1547,Shiloh (1997),Children's|Drama
1510,1548,"War at Home, The (1996)",Drama
1511,1549,Rough Magic (1995),Drama|Romance
1512,1550,Trial and Error (1997),Comedy|Romance
1513,1551,Buddy (1997),Adventure|Children's|Drama
1514,1552,Con Air (1997),Action|Adventure|Thriller
1515,1553,Late Bloomers (1996),Comedy
1516,1554,"Pillow Book, The (1995)",Drama|Romance
1517,1555,"To Have, or Not (1995)",Drama
1518,1556,Speed 2,
1519,1557,Squeeze (1996),Drama
1520,1558,Sudden Manhattan (1996),Comedy
1521,1559,"Next Step, The (1995)",Drama
1522,1561,Wedding Bell Blues (1996),Comedy
1523,1562,Batman & Robin (1997),Action|Adventure|Crime
1524,1563,Dream With the Fishes (1997),Drama
1525,1564,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance
1526,1565,Head Above Water (1996),Comedy|Thriller
1527,1566,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical
1528,1567,"Last Time I Committed Suicide, The (1997)",Drama
1529,1568,MURDER and murder (1996),Crime|Drama|Mystery
1530,1569,My Best Friend's Wedding (1997),Comedy|Romance
1531,1570,Tetsuo II,
1532,1571,When the Cats Away (Chacun cherche son chat) (1996),Comedy|Romance
1533,1572,Contempt (Le Mépris) (1963),Drama
1534,1573,Face/Off (1997),Action|Sci-Fi|Thriller
1535,1574,Fall (1997),Romance
1536,1575,Gabbeh (1996),Drama
1537,1577,Mondo (1996),Drama
1538,1578,"Innocent Sleep, The (1995)",Crime
1539,1579,For Ever Mozart (1996),Drama
1540,1580,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi
1541,1581,Out to Sea (1997),Comedy
1542,1582,Wild America (1997),Adventure|Children's
1543,1583,"Simple Wish, A (1997)",Children's|Fantasy
1544,1584,Contact (1997),Drama|Sci-Fi
1545,1585,Love Serenade (1996),Comedy
1546,1586,G.I. Jane (1997),Action|Drama|War
1547,1587,Conan the Barbarian (1982),Action|Adventure
1548,1588,George of the Jungle (1997),Children's|Comedy
1549,1589,Cop Land (1997),Crime|Drama|Mystery
1550,1590,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller
1551,1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
1552,1592,Air Bud (1997),Children's|Comedy
1553,1593,Picture Perfect (1997),Comedy|Romance
1554,1594,In the Company of Men (1997),Drama
1555,1595,Free Willy 3,
1556,1596,Career Girls (1997),Drama
1557,1597,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller
1558,1598,Desperate Measures (1998),Crime|Drama|Thriller
1559,1599,Steel (1997),Action
1560,1600,She's So Lovely (1997),Drama|Romance
1561,1601,Hoodlum (1997),Crime|Drama|Film-Noir
1562,1602,Leave It to Beaver (1997),Comedy
1563,1603,Mimic (1997),Sci-Fi|Thriller
1564,1604,Money Talks (1997),Action|Comedy
1565,1605,Excess Baggage (1997),Adventure|Romance
1566,1606,Kull the Conqueror (1997),Action|Adventure
1567,1608,Air Force One (1997),Action|Thriller
1568,1609,187 (1997),Drama
1569,1610,"Hunt for Red October, The (1990)",Action|Thriller
1570,1611,My Own Private Idaho (1991),Drama
1571,1612,"Kiss Me, Guido (1997)",Comedy
1572,1613,Star Maps (1997),Drama
1573,1614,In & Out (1997),Comedy
1574,1615,"Edge, The (1997)",Adventure|Thriller
1575,1616,"Peacemaker, The (1997)",Action|Thriller|War
1576,1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
1577,1619,Seven Years in Tibet (1997),Drama|War
1578,1620,Kiss the Girls (1997),Crime|Drama|Thriller
1579,1621,Soul Food (1997),Drama
1580,1622,Kicked in the Head (1997),Comedy|Drama
1581,1623,Wishmaster (1997),Horror
1582,1624,"Thousand Acres, A (1997)",Drama
1583,1625,"Game, The (1997)",Mystery|Thriller
1584,1626,Fire Down Below (1997),Action|Drama|Thriller
1585,1627,U Turn (1997),Action|Crime|Mystery
1586,1628,"Locusts, The (1997)",Drama
1587,1629,"MatchMaker, The (1997)",Comedy|Romance
1588,1630,"Lay of the Land, The (1997)",Comedy|Drama
1589,1631,"Assignment, The (1997)",Thriller
1590,1632,"Smile Like Yours, A (1997)",Comedy|Romance
1591,1633,Ulee's Gold (1997),Drama
1592,1635,"Ice Storm, The (1997)",Drama
1593,1636,Stag (1997),Action|Thriller
1594,1639,Chasing Amy (1997),Drama|Romance
1595,1640,How to Be a Player (1997),Comedy
1596,1641,"Full Monty, The (1997)",Comedy
1597,1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama
1598,1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance
1599,1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
1600,1645,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller
1601,1646,Rocket Man (1997),Comedy
1602,1647,Playing God (1997),Crime|Thriller
1603,1648,"House of Yes, The (1997)",Comedy|Drama|Thriller
1604,1649,"Fast, Cheap & Out of Control (1997)",Documentary
1605,1650,Washington Square (1997),Drama
1606,1651,Telling Lies in America (1997),Drama
1607,1652,Year of the Horse (1997),Documentary
1608,1653,Gattaca (1997),Drama|Sci-Fi|Thriller
1609,1654,FairyTale,
1610,1655,Phantoms (1998),Horror
1611,1656,Swept from the Sea (1997),Romance
1612,1657,Wonderland (1997),Documentary
1613,1658,"Life Less Ordinary, A (1997)",Romance|Thriller
1614,1659,Hurricane Streets (1998),Drama
1615,1660,Eve's Bayou (1997),Drama
1616,1661,Switchback (1997),Thriller
1617,1662,Gang Related (1997),Crime
1618,1663,Stripes (1981),Comedy
1619,1664,Nénette et Boni (1996),Drama
1620,1665,Bean (1997),Comedy
1621,1666,Hugo Pool (1997),Romance
1622,1667,Mad City (1997),Action|Drama
1623,1668,One Night Stand (1997),Drama
1624,1669,"Tango Lesson, The (1997)",Romance
1625,1670,Welcome To Sarajevo (1997),Drama|War
1626,1671,Deceiver (1997),Crime
1627,1672,"Rainmaker, The (1997)",Drama
1628,1673,Boogie Nights (1997),Drama
1629,1674,Witness (1985),Drama|Romance|Thriller
1630,1675,Incognito (1997),Crime|Thriller
1631,1676,Starship Troopers (1997),Action|Adventure|Sci-Fi|War
1632,1677,Critical Care (1997),Comedy
1633,1678,"Joy Luck Club, The (1993)",Drama
1634,1679,Chairman of the Board (1998),Comedy
1635,1680,Sliding Doors (1998),Drama|Romance
1636,1681,Mortal Kombat,
1637,1682,"Truman Show, The (1998)",Drama
1638,1683,"Wings of the Dove, The (1997)",Drama|Romance|Thriller
1639,1684,Mrs. Dalloway (1997),Romance
1640,1685,"I Love You, I Love You Not (1996)",Romance
1641,1686,Red Corner (1997),Crime|Thriller
1642,1687,"Jackal, The (1997)",Action|Thriller
1643,1688,Anastasia (1997),Animation|Children's|Musical
1644,1689,"Man Who Knew Too Little, The (1997)",Comedy|Mystery
1645,1690,Alien,
1646,1692,Alien Escape (1995),Horror|Sci-Fi
1647,1693,Amistad (1997),Drama
1648,1694,"Apostle, The (1997)",Drama
1649,1695,Artemisia (1997),Drama
1650,1696,Bent (1997),Drama|War
1651,1697,"Big Bang Theory, The (1994)",Crime
1652,1698,"Boys, Les (1997)",Comedy
1653,1699,"Butcher Boy, The (1998)",Drama
1654,1701,Deconstructing Harry (1997),Comedy|Drama
1655,1702,Flubber (1997),Children's|Comedy|Fantasy
1656,1703,For Richer or Poorer (1997),Comedy
1657,1704,Good Will Hunting (1997),Drama
1658,1705,Guy (1996),Drama
1659,1706,Harlem River Drive (1996),Drama
1660,1707,Home Alone 3 (1997),Children's|Comedy
1661,1708,Ill Gotten Gains (1997),Drama
1662,1709,Legal Deceit (1997),Thriller
1663,1710,Man of Her Dreams (1996),Drama
1664,1711,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery
1665,1713,Mouse Hunt (1997),Children's|Comedy
1666,1714,Never Met Picasso (1996),Romance
1667,1715,Office Killer (1997),Thriller
1668,1716,"Other Voices, Other Rooms (1997)",Drama
1669,1717,Scream 2 (1997),Horror|Thriller
1670,1718,Stranger in the House (1997),Thriller
1671,1719,"Sweet Hereafter, The (1997)",Drama
1672,1720,Time Tracers (1995),Action|Adventure|Sci-Fi
1673,1721,Titanic (1997),Drama|Romance
1674,1722,Tomorrow Never Dies (1997),Action|Romance|Thriller
1675,1723,Twisted (1996),Comedy|Drama
1676,1724,Full Speed (1996),Drama
1677,1725,"Education of Little Tree, The (1997)",Drama
1678,1726,"Postman, The (1997)",Drama
1679,1727,"Horse Whisperer, The (1998)",Drama
1680,1728,"Winter Guest, The (1997)",Drama
1681,1729,Jackie Brown (1997),Crime|Drama
1682,1730,Kundun (1997),Drama
1683,1731,Mr. Magoo (1997),Comedy
1684,1732,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
1685,1733,Afterglow (1997),Drama|Romance
1686,1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama
1687,1735,Great Expectations (1998),Drama|Romance
1688,1738,Vermin (1998),Comedy
1689,1739,3 Ninjas,
1690,1740,Men of Means (1998),Action|Drama
1691,1741,"Midaq Alley (Callejón de los milagros, El) (1995)",Drama
1692,1742,Caught Up (1998),Crime
1693,1743,Arguing the World (1996),Documentary
1694,1744,Firestorm (1998),Action|Adventure|Thriller
1695,1746,Senseless (1998),Comedy
1696,1747,Wag the Dog (1997),Comedy|Drama
1697,1748,Dark City (1998),Film-Noir|Sci-Fi|Thriller
1698,1749,"Leading Man, The (1996)",Romance
1699,1750,Star Kid (1997),Adventure|Children's|Fantasy|Sci-Fi
1700,1752,Hard Rain (1998),Action|Thriller
1701,1753,Half Baked (1998),Comedy
1702,1754,Fallen (1998),Action|Mystery|Thriller
1703,1755,Shooting Fish (1997),Romance
1704,1756,"Prophecy II, The (1998)",Horror
1705,1757,Duoluo tianshi (1995),Drama
1706,1758,Dangerous Beauty (1998),Drama
1707,1759,Four Days in September (1997),Drama
1708,1760,Spice World (1997),Comedy|Musical
1709,1762,Deep Rising (1998),Action|Horror|Sci-Fi
1710,1764,Tainted (1998),Comedy|Thriller
1711,1765,"Letter From Death Row, A (1998)",Crime|Drama
1712,1767,Music From Another Room (1998),Drama|Romance
1713,1768,Mat' i syn (1997),Drama
1714,1769,"Replacement Killers, The (1998)",Action|Thriller
1715,1770,B. Monkey (1998),Romance|Thriller
1716,1771,Night Flier (1997),Horror
1717,1772,Blues Brothers 2000 (1998),Action|Comedy|Musical
1718,1773,Tokyo Fist (1995),Action|Drama
1719,1774,Mass Transit (1998),Comedy|Drama
1720,1776,Ride (1998),Drama
1721,1777,"Wedding Singer, The (1998)",Comedy|Romance
1722,1779,Sphere (1998),Adventure|Sci-Fi|Thriller
1723,1780,Ayn Rand,
1724,1781,"Further Gesture, A (1996)",Drama
1725,1782,Little City (1998),Comedy|Romance
1726,1783,Palmetto (1998),Film-Noir|Mystery|Thriller
1727,1784,As Good As It Gets (1997),Comedy|Drama
1728,1785,King of New York (1990),Action|Crime
1729,1787,Paralyzing Fear,
1730,1788,Men With Guns (1997),Action|Drama
1731,1789,"Sadness of Sex, The (1995)",Drama
1732,1791,Twilight (1998),Crime|Drama
1733,1792,U.S. Marshalls (1998),Action|Thriller
1734,1793,Welcome to Woop-Woop (1997),Comedy
1735,1794,Love and Death on Long Island (1997),Comedy|Drama
1736,1795,"Callejón de los milagros, El (1995)",Drama
1737,1796,In God's Hands (1998),Action|Drama
1738,1797,Everest (1998),Documentary
1739,1798,Hush (1998),Thriller
